# time(s) x(m) y(m) z(m) V(m/s) Mach Cd
34.450000 1227.840642 0.000000 904.745621 141.492337 0.420106 0.129663
34.460000 1228.154799 0.000000 903.365616 141.570088 0.420330 0.129661
34.470000 1228.468917 0.000000 901.984805 141.647821 0.420554 0.129659
34.480000 1228.782995 0.000000 900.603188 141.725535 0.420778 0.129657
34.490000 1229.097033 0.000000 899.220764 141.803230 0.421002 0.129655
34.500000 1229.411032 0.000000 897.837535 141.880907 0.421226 0.129653
34.510000 1229.724990 0.000000 896.453501 141.958566 0.421450 0.129651
34.520000 1230.038909 0.000000 895.068661 142.036206 0.421673 0.129649
34.530000 1230.352789 0.000000 893.683017 142.113828 0.421897 0.129647
34.540000 1230.666628 0.000000 892.296567 142.191431 0.422121 0.129645
34.550000 1230.980427 0.000000 890.909314 142.269015 0.422344 0.129643
34.560000 1231.294187 0.000000 889.521255 142.346581 0.422568 0.129641
34.570000 1231.607907 0.000000 888.132393 142.424128 0.422791 0.129639
34.580000 1231.921587 0.000000 886.742726 142.501657 0.423015 0.129637
34.590000 1232.235227 0.000000 885.352256 142.579166 0.423238 0.129635
34.600000 1232.548827 0.000000 883.960983 142.656658 0.423461 0.129633
34.610000 1232.862387 0.000000 882.568906 142.734130 0.423684 0.129631
34.620000 1233.175907 0.000000 881.176026 142.811584 0.423908 0.129629
34.630000 1233.489387 0.000000 879.782344 142.889019 0.424131 0.129627
34.640000 1233.802826 0.000000 878.387859 142.966436 0.424354 0.129624
34.650000 1234.116226 0.000000 876.992571 143.043833 0.424576 0.129622
34.660000 1234.429586 0.000000 875.596481 143.121212 0.424799 0.129620
34.670000 1234.742906 0.000000 874.199590 143.198572 0.425022 0.129618
34.680000 1235.056185 0.000000 872.801896 143.275913 0.425245 0.129616
34.690000 1235.369425 0.000000 871.403401 143.353236 0.425467 0.129614
34.700000 1235.682624 0.000000 870.004105 143.430539 0.425690 0.129612
34.710000 1235.995783 0.000000 868.604008 143.507824 0.425913 0.129610
34.720000 1236.308902 0.000000 867.203110 143.585090 0.426135 0.129608
34.730000 1236.621981 0.000000 865.801412 143.662336 0.426357 0.129606
34.740000 1236.935019 0.000000 864.398913 143.739564 0.426580 0.129604
34.750000 1237.248017 0.000000 862.995613 143.816773 0.426802 0.129602
34.760000 1237.560975 0.000000 861.591514 143.893963 0.427024 0.129600
34.770000 1237.873892 0.000000 860.186616 143.971134 0.427246 0.129598
34.780000 1238.186769 0.000000 858.780917 144.048286 0.427468 0.129596
34.790000 1238.499606 0.000000 857.374420 144.125419 0.427690 0.129594
34.800000 1238.812402 0.000000 855.967123 144.202533 0.427912 0.129592
34.810000 1239.125158 0.000000 854.559028 144.279628 0.428134 0.129590
34.820000 1239.437874 0.000000 853.150134 144.356704 0.428356 0.129587
34.830000 1239.750549 0.000000 851.740441 144.433761 0.428577 0.129585
34.840000 1240.063184 0.000000 850.329951 144.510799 0.428799 0.129583
34.850000 1240.375778 0.000000 848.918662 144.587817 0.429021 0.129581
34.860000 1240.688332 0.000000 847.506576 144.664817 0.429242 0.129579
34.870000 1241.000845 0.000000 846.093693 144.741797 0.429464 0.129577
34.880000 1241.313317 0.000000 844.680012 144.818758 0.429685 0.129575
34.890000 1241.625749 0.000000 843.265534 144.895700 0.429906 0.129573
34.900000 1241.938141 0.000000 841.850259 144.972622 0.430128 0.129571
34.910000 1242.250491 0.000000 840.434187 145.049526 0.430349 0.129569
34.920000 1242.562802 0.000000 839.017320 145.126410 0.430570 0.129567
34.930000 1242.875071 0.000000 837.599656 145.203275 0.430791 0.129565
34.940000 1243.187300 0.000000 836.181196 145.280120 0.431012 0.129563
34.950000 1243.499488 0.000000 834.761940 145.356947 0.431233 0.129561
34.960000 1243.811635 0.000000 833.341889 145.433754 0.431453 0.129559
34.970000 1244.123742 0.000000 831.921043 145.510541 0.431674 0.129556
34.980000 1244.435808 0.000000 830.499402 145.587310 0.431895 0.129554
34.990000 1244.747833 0.000000 829.076966 145.664059 0.432116 0.129552
35.000000 1245.059817 0.000000 827.653735 145.740788 0.432336 0.129550
35.010000 1245.371761 0.000000 826.229710 145.817498 0.432557 0.129548
35.020000 1245.683663 0.000000 824.804891 145.894189 0.432777 0.129546
35.030000 1245.995525 0.000000 823.379278 145.970860 0.432997 0.129544
35.040000 1246.307346 0.000000 821.952871 146.047512 0.433218 0.129542
35.050000 1246.619126 0.000000 820.525671 146.124144 0.433438 0.129540
35.060000 1246.930865 0.000000 819.097678 146.200757 0.433658 0.129538
35.070000 1247.242563 0.000000 817.668891 146.277350 0.433878 0.129536
35.080000 1247.554220 0.000000 816.239312 146.353924 0.434098 0.129534
35.090000 1247.865836 0.000000 814.808941 146.430478 0.434318 0.129532
35.100000 1248.177411 0.000000 813.377777 146.507013 0.434538 0.129529
35.110000 1248.488945 0.000000 811.945821 146.583528 0.434758 0.129527
35.120000 1248.800438 0.000000 810.513073 146.660023 0.434977 0.129525
35.130000 1249.111890 0.000000 809.079533 146.736499 0.435197 0.129523
35.140000 1249.423301 0.000000 807.645202 146.812956 0.435416 0.129521
35.150000 1249.734670 0.000000 806.210080 146.889392 0.435636 0.129519
35.160000 1250.045999 0.000000 804.774167 146.965809 0.435855 0.129517
35.170000 1250.357286 0.000000 803.337463 147.042206 0.436075 0.129515
35.180000 1250.668532 0.000000 801.899968 147.118584 0.436294 0.129513
35.190000 1250.979737 0.000000 800.461684 147.194941 0.436513 0.129511
35.200000 1251.290901 0.000000 799.022609 147.271279 0.436733 0.129509
35.210000 1251.602023 0.000000 797.582744 147.347598 0.436952 0.129507
35.220000 1251.913105 0.000000 796.142090 147.423896 0.437171 0.129505
35.230000 1252.224144 0.000000 794.700647 147.500175 0.437390 0.129502
35.240000 1252.535143 0.000000 793.258414 147.576434 0.437608 0.129500
35.250000 1252.846100 0.000000 791.815393 147.652673 0.437827 0.129498
35.260000 1253.157016 0.000000 790.371582 147.728892 0.438046 0.129496
35.270000 1253.467891 0.000000 788.926984 147.805091 0.438265 0.129494
35.280000 1253.778724 0.000000 787.481597 147.881271 0.438483 0.129492
35.290000 1254.089515 0.000000 786.035422 147.957430 0.438702 0.129490
35.300000 1254.400266 0.000000 784.588459 148.033570 0.438920 0.129488
35.310000 1254.710975 0.000000 783.140709 148.109690 0.439139 0.129486
35.320000 1255.021642 0.000000 781.692171 148.185790 0.439357 0.129484
35.330000 1255.332268 0.000000 780.242846 148.261869 0.439575 0.129482
35.340000 1255.642852 0.000000 778.792735 148.337929 0.439793 0.129480
35.350000 1255.953395 0.000000 777.341837 148.413969 0.440012 0.129477
35.360000 1256.263896 0.000000 775.890152 148.489989 0.440230 0.129475
35.370000 1256.574355 0.000000 774.437681 148.565989 0.440448 0.129473
35.380000 1256.884773 0.000000 772.984425 148.641968 0.440666 0.129471
35.390000 1257.195150 0.000000 771.530382 148.717928 0.440883 0.129469
35.400000 1257.505485 0.000000 770.075554 148.793868 0.441101 0.129467
35.410000 1257.815778 0.000000 768.619941 148.869787 0.441319 0.129465
35.420000 1258.126029 0.000000 767.163543 148.945687 0.441536 0.129463
35.430000 1258.436239 0.000000 765.706360 149.021566 0.441754 0.129461
35.440000 1258.746406 0.000000 764.248393 149.097425 0.441971 0.129459
35.450000 1259.056533 0.000000 762.789641 149.173264 0.442189 0.129457
35.460000 1259.366617 0.000000 761.330105 149.249083 0.442406 0.129455
35.470000 1259.676660 0.000000 759.869785 149.324881 0.442623 0.129452
35.480000 1259.986660 0.000000 758.408682 149.400659 0.442841 0.129450
35.490000 1260.296619 0.000000 756.946795 149.476418 0.443058 0.129448
35.500000 1260.606536 0.000000 755.484125 149.552155 0.443275 0.129446
35.510000 1260.916411 0.000000 754.020672 149.627873 0.443492 0.129444
35.520000 1261.226245 0.000000 752.556436 149.703570 0.443709 0.129442
35.530000 1261.536036 0.000000 751.091418 149.779247 0.443926 0.129440
35.540000 1261.845786 0.000000 749.625617 149.854904 0.444142 0.129438
35.550000 1262.155493 0.000000 748.159035 149.930540 0.444359 0.129436
35.560000 1262.465159 0.000000 746.691671 150.006156 0.444576 0.129434
35.570000 1262.774782 0.000000 745.223525 150.081752 0.444792 0.129432
35.580000 1263.084363 0.000000 743.754598 150.157327 0.445009 0.129429
35.590000 1263.393903 0.000000 742.284890 150.232882 0.445225 0.129427
35.600000 1263.703400 0.000000 740.814400 150.308416 0.445441 0.129425
35.610000 1264.012855 0.000000 739.343131 150.383930 0.445658 0.129423
35.620000 1264.322269 0.000000 737.871081 150.459424 0.445874 0.129421
35.630000 1264.631640 0.000000 736.398250 150.534897 0.446090 0.129419
35.640000 1264.940968 0.000000 734.924640 150.610349 0.446306 0.129417
35.650000 1265.250255 0.000000 733.450250 150.685781 0.446522 0.129415
35.660000 1265.559500 0.000000 731.975081 150.761193 0.446738 0.129413
35.670000 1265.868702 0.000000 730.499132 150.836584 0.446954 0.129411
35.680000 1266.177862 0.000000 729.022404 150.911954 0.447170 0.129409
35.690000 1266.486980 0.000000 727.544898 150.987304 0.447385 0.129407
35.700000 1266.796055 0.000000 726.066613 151.062634 0.447601 0.129404
35.710000 1267.105089 0.000000 724.587550 151.137942 0.447816 0.129402
35.720000 1267.414080 0.000000 723.107708 151.213230 0.448032 0.129400
35.730000 1267.723028 0.000000 721.627089 151.288498 0.448247 0.129398
35.740000 1268.031934 0.000000 720.145692 151.363745 0.448463 0.129396
35.750000 1268.340798 0.000000 718.663518 151.438971 0.448678 0.129394
35.760000 1268.649620 0.000000 717.180567 151.514176 0.448893 0.129392
35.770000 1268.958399 0.000000 715.696838 151.589361 0.449108 0.129390
35.780000 1269.267135 0.000000 714.212334 151.664525 0.449323 0.129388
35.790000 1269.575829 0.000000 712.727052 151.739668 0.449538 0.129386
35.800000 1269.884481 0.000000 711.240995 151.814791 0.449753 0.129384
35.810000 1270.193090 0.000000 709.754161 151.889893 0.449968 0.129381
35.820000 1270.501657 0.000000 708.266552 151.964974 0.450183 0.129379
35.830000 1270.810181 0.000000 706.778167 152.040034 0.450397 0.129377
35.840000 1271.118662 0.000000 705.289007 152.115073 0.450612 0.129375
35.850000 1271.427101 0.000000 703.799072 152.190092 0.450826 0.129373
35.860000 1271.735498 0.000000 702.308363 152.265090 0.451041 0.129371
35.870000 1272.043851 0.000000 700.816878 152.340067 0.451255 0.129369
35.880000 1272.352163 0.000000 699.324620 152.415023 0.451470 0.129367
35.890000 1272.660431 0.000000 697.831587 152.489958 0.451684 0.129365
35.900000 1272.968657 0.000000 696.337780 152.564872 0.451898 0.129363
35.910000 1273.276840 0.000000 694.843200 152.639765 0.452112 0.129361
35.920000 1273.584980 0.000000 693.347846 152.714637 0.452326 0.129358
35.930000 1273.893077 0.000000 691.851720 152.789489 0.452540 0.129356
35.940000 1274.201132 0.000000 690.354820 152.864319 0.452754 0.129354
35.950000 1274.509144 0.000000 688.857148 152.939129 0.452968 0.129352
35.960000 1274.817113 0.000000 687.358703 153.013917 0.453181 0.129350
35.970000 1275.125040 0.000000 685.859486 153.088684 0.453395 0.129348
35.980000 1275.432923 0.000000 684.359497 153.163431 0.453609 0.129346
35.990000 1275.740764 0.000000 682.858736 153.238156 0.453822 0.129344
36.000000 1276.048561 0.000000 681.357204 153.312860 0.454036 0.129342
36.010000 1276.356316 0.000000 679.854901 153.387543 0.454249 0.129340
36.020000 1276.664028 0.000000 678.351826 153.462205 0.454462 0.129338
36.030000 1276.971697 0.000000 676.847981 153.536846 0.454675 0.129336
36.040000 1277.279323 0.000000 675.343365 153.611466 0.454889 0.129333
36.050000 1277.586906 0.000000 673.837979 153.686065 0.455102 0.129331
36.060000 1277.894446 0.000000 672.331823 153.760642 0.455315 0.129329
36.070000 1278.201943 0.000000 670.824897 153.835198 0.455528 0.129327
36.080000 1278.509397 0.000000 669.317202 153.909733 0.455740 0.129325
36.090000 1278.816807 0.000000 667.808737 153.984247 0.455953 0.129323
36.100000 1279.124175 0.000000 666.299503 154.058740 0.456166 0.129321
36.110000 1279.431499 0.000000 664.789500 154.133211 0.456378 0.129319
36.120000 1279.738781 0.000000 663.278729 154.207661 0.456591 0.129317
36.130000 1280.046019 0.000000 661.767189 154.282090 0.456803 0.129315
36.140000 1280.353214 0.000000 660.254881 154.356498 0.457016 0.129313
36.150000 1280.660366 0.000000 658.741805 154.430884 0.457228 0.129311
36.160000 1280.967475 0.000000 657.227961 154.505249 0.457440 0.129308
36.170000 1281.274540 0.000000 655.713350 154.579592 0.457653 0.129306
36.180000 1281.581562 0.000000 654.197972 154.653915 0.457865 0.129304
36.190000 1281.888541 0.000000 652.681826 154.728215 0.458077 0.129302
36.200000 1282.195477 0.000000 651.164914 154.802495 0.458289 0.129300
36.210000 1282.502369 0.000000 649.647236 154.876753 0.458501 0.129298
36.220000 1282.809218 0.000000 648.128791 154.950990 0.458712 0.129296
36.230000 1283.116023 0.000000 646.609580 155.025205 0.458924 0.129294
36.240000 1283.422785 0.000000 645.089604 155.099399 0.459136 0.129292
36.250000 1283.729504 0.000000 643.568861 155.173571 0.459347 0.129290
36.260000 1284.036179 0.000000 642.047354 155.247722 0.459559 0.129288
36.270000 1284.342811 0.000000 640.525082 155.321851 0.459770 0.129286
36.280000 1284.649400 0.000000 639.002044 155.395959 0.459982 0.129283
36.290000 1284.955945 0.000000 637.478242 155.470045 0.460193 0.129281
36.300000 1285.262446 0.000000 635.953676 155.544110 0.460404 0.129279
36.310000 1285.568904 0.000000 634.428346 155.618153 0.460615 0.129277
36.320000 1285.875318 0.000000 632.902252 155.692174 0.460826 0.129275
36.330000 1286.181689 0.000000 631.375394 155.766174 0.461037 0.129273
36.340000 1286.488016 0.000000 629.847773 155.840153 0.461248 0.129271
36.350000 1286.794300 0.000000 628.319389 155.914110 0.461459 0.129269
36.360000 1287.100540 0.000000 626.790242 155.988045 0.461670 0.129267
36.370000 1287.406736 0.000000 625.260332 156.061958 0.461880 0.129265
36.380000 1287.712889 0.000000 623.729660 156.135850 0.462091 0.129263
36.390000 1288.018998 0.000000 622.198225 156.209720 0.462301 0.129261
36.400000 1288.325063 0.000000 620.666029 156.283569 0.462512 0.129259
36.410000 1288.631084 0.000000 619.133071 156.357395 0.462722 0.129256
36.420000 1288.937062 0.000000 617.599351 156.431200 0.462933 0.129254
36.430000 1289.242996 0.000000 616.064871 156.504983 0.463143 0.129252
36.440000 1289.548886 0.000000 614.529629 156.578745 0.463353 0.129250
36.450000 1289.854733 0.000000 612.993627 156.652485 0.463563 0.129248
36.460000 1290.160535 0.000000 611.456864 156.726203 0.463773 0.129246
36.470000 1290.466294 0.000000 609.919341 156.799899 0.463983 0.129244
36.480000 1290.772009 0.000000 608.381058 156.873573 0.464193 0.129242
36.490000 1291.077680 0.000000 606.842015 156.947225 0.464403 0.129240
36.500000 1291.383307 0.000000 605.302213 157.020856 0.464612 0.129238
36.510000 1291.688890 0.000000 603.761652 157.094465 0.464822 0.129236
36.520000 1291.994429 0.000000 602.220331 157.168052 0.465031 0.129234
36.530000 1292.299924 0.000000 600.678252 157.241616 0.465241 0.129232
36.540000 1292.605376 0.000000 599.135414 157.315160 0.465450 0.129230
36.550000 1292.910783 0.000000 597.591818 157.388681 0.465660 0.129227
36.560000 1293.216146 0.000000 596.047463 157.462180 0.465869 0.129225
36.570000 1293.521465 0.000000 594.502351 157.535657 0.466078 0.129223
36.580000 1293.826740 0.000000 592.956482 157.609112 0.466287 0.129221
36.590000 1294.131971 0.000000 591.409855 157.682545 0.466496 0.129219
36.600000 1294.437158 0.000000 589.862471 157.755957 0.466705 0.129217
36.610000 1294.742301 0.000000 588.314330 157.829346 0.466914 0.129215
36.620000 1295.047399 0.000000 586.765432 157.902713 0.467123 0.129213
36.630000 1295.352454 0.000000 585.215779 157.976058 0.467331 0.129211
36.640000 1295.657464 0.000000 583.665369 158.049381 0.467540 0.129209
36.650000 1295.962430 0.000000 582.114203 158.122682 0.467748 0.129207
36.660000 1296.267352 0.000000 580.562282 158.195961 0.467957 0.129205
36.670000 1296.572229 0.000000 579.009605 158.269218 0.468165 0.129203
36.680000 1296.877062 0.000000 577.456173 158.342453 0.468374 0.129201
36.690000 1297.181851 0.000000 575.901986 158.415665 0.468582 0.129199
36.700000 1297.486596 0.000000 574.347045 158.488856 0.468790 0.129196
36.710000 1297.791296 0.000000 572.791349 158.562024 0.468998 0.129194
36.720000 1298.095952 0.000000 571.234899 158.635170 0.469206 0.129192
36.730000 1298.400564 0.000000 569.677696 158.708294 0.469414 0.129190
36.740000 1298.705131 0.000000 568.119738 158.781395 0.469622 0.129188
36.750000 1299.009654 0.000000 566.561027 158.854474 0.469830 0.129186
36.760000 1299.314132 0.000000 565.001563 158.927532 0.470037 0.129184
36.770000 1299.618566 0.000000 563.441346 159.000566 0.470245 0.129182
36.780000 1299.922955 0.000000 561.880377 159.073579 0.470453 0.129180
36.790000 1300.227300 0.000000 560.318655 159.146569 0.470660 0.129178
36.800000 1300.531601 0.000000 558.756180 159.219537 0.470867 0.129176
36.810000 1300.835856 0.000000 557.192954 159.292483 0.471075 0.129174
36.820000 1301.140068 0.000000 555.628976 159.365406 0.471282 0.129172
36.830000 1301.444234 0.000000 554.064247 159.438307 0.471489 0.129170
36.840000 1301.748357 0.000000 552.498766 159.511186 0.471696 0.129168
36.850000 1302.052434 0.000000 550.932535 159.584042 0.471903 0.129166
36.860000 1302.356467 0.000000 549.365553 159.656876 0.472110 0.129164
36.870000 1302.660455 0.000000 547.797820 159.729688 0.472317 0.129161
36.880000 1302.964399 0.000000 546.229337 159.802477 0.472524 0.129159
36.890000 1303.268298 0.000000 544.660104 159.875243 0.472730 0.129157
36.900000 1303.572152 0.000000 543.090122 159.947987 0.472937 0.129155
36.910000 1303.875961 0.000000 541.519390 160.020709 0.473144 0.129153
36.920000 1304.179726 0.000000 539.947909 160.093408 0.473350 0.129151
36.930000 1304.483446 0.000000 538.375678 160.166085 0.473556 0.129149
36.940000 1304.787121 0.000000 536.802700 160.238739 0.473763 0.129147
36.950000 1305.090752 0.000000 535.228972 160.311371 0.473969 0.129145
